image,bee,xmin,ymin,xmax,ymax
1395,7,671,784,801,833
1395,8,1321,706,1373,830
1395,9,1400,646,1451,772
1395,10,1018,606,1073,725
1395,11,1272,656,1385,724
1395,12,1510,626,1556,723
1395,13,936,604,987,719
1395,14,2105,629,2173,718
1395,15,1927,584,2004,687
1395,16,1878,586,1917,684
1395,17,1985,582,2056,681
1395,18,1607,577,1715,654
1395,19,1453,526,1504,641
1395,20,1231,550,1280,640
1395,21,1357,530,1413,610
1395,22,2020,487,2098,580
1395,23,1169,497,1223,570
1395,24,1507,484,1548,567
1395,25,837,503,877,565
1395,26,1237,491,1278,551
1395,27,1047,498,1090,551
1395,28,1441,488,1486,545
1395,29,1403,491,1440,535
1395,30,976,501,1010,535
1396,0,912,1383,952,1552
1396,1,2308,1139,2360,1296
1396,2,678,1139,734,1286
1396,3,652,913,707,1086
1396,4,834,898,889,1021
1396,5,1295,885,1370,1000
1396,6,1016,877,1151,933
1396,7,1650,777,1725,893
1396,8,672,785,798,833
1396,9,1319,702,1362,826
1396,10,1404,641,1450,773
1396,11,1278,653,1381,724
1396,12,1513,625,1557,722
1396,13,933,607,989,721
1396,14,2100,625,2178,715
1396,15,1034,586,1082,709
1396,16,1997,584,2048,688
1396,17,1877,586,1915,683
1396,18,1923,589,1994,677
1396,19,1606,569,1711,652
1396,20,1451,521,1500,641
1396,21,1231,550,1280,640
1396,22,1355,530,1415,610
1396,23,1171,498,1224,569
1396,24,838,501,877,565
1396,25,2020,482,2091,563
1396,26,1505,483,1551,559
1396,27,1048,498,1091,552
1396,28,1237,490,1278,551
1396,29,1432,487,1486,538
1396,30,975,500,1017,535
1396,31,1403,491,1442,531
1397,0,910,1379,958,1550
1397,1,680,1139,738,1286
1397,2,664,908,715,1044
1397,3,826,906,882,1024
1397,4,1293,889,1371,1004
1397,5,1011,876,1132,931
1397,6,1638,789,1710,896
1397,7,670,784,802,833
1397,8,1306,704,1362,819
1397,9,1402,635,1452,760
1397,10,930,611,989,726
1397,11,1515,623,1556,723
1397,12,1273,648,1378,722
1397,13,2103,623,2176,714
1397,14,1034,573,1076,697
1397,15,2002,579,2045,690
1397,16,1875,585,1913,686
1397,17,1918,587,2000,680
1397,18,1606,571,1711,649
1397,19,1232,550,1280,640
1397,20,1451,517,1507,630
1397,21,1357,530,1412,610
1397,22,2011,478,2075,566
1397,23,1173,488,1221,565
1397,24,838,501,878,564
1397,25,1507,483,1553,561
1397,26,1236,490,1277,552
1397,27,1049,498,1089,552
1397,28,1430,485,1480,546
1397,29,968,501,1014,545
1398,0,915,1363,952,1530
1398,1,681,1139,739,1287
1398,2,659,882,738,1026
1398,3,834,898,897,1021
1398,4,1294,893,1372,1007
1398,5,985,871,1121,937
1398,6,1615,800,1705,890
1398,7,669,785,802,833
1398,8,1295,702,1360,815
1398,9,1402,627,1450,753
1398,10,929,613,990,727
1398,11,1277,643,1375,723
1398,12,1510,623,1559,721
1398,13,2103,623,2177,715
1398,14,2003,581,2055,687
1398,15,1874,586,1914,686
1398,16,1918,586,2003,679
1398,17,1027,559,1089,676
1398,18,1599,570,1711,645
1398,19,1233,550,1281,640
1398,20,1459,517,1509,624
1398,21,1355,530,1415,610
1398,22,839,502,877,564
1398,23,2002,469,2077,564
1398,24,1176,493,1221,557
1398,25,1507,488,1552,557
1398,26,1433,484,1486,553
1398,27,1054,497,1107,553
1398,28,1236,491,1277,552
1398,29,968,502,1017,551
1398,30,1400,489,1442,537
1399,0,905,1356,944,1527
1399,1,2074,1199,2124,1358
1399,2,679,1141,740,1285
1399,3,1295,893,1371,1011
1399,4,677,867,724,1008
1399,5,832,905,910,1005
1399,6,982,861,1109,937
1399,7,1607,813,1695,905
1399,8,670,784,802,833
1399,9,1283,703,1358,815
1399,10,1405,616,1446,748
1399,11,928,610,991,723
1399,12,1504,622,1568,721
1399,13,1273,644,1383,720
1399,14,2103,621,2178,714
1399,15,1917,585,1999,687
1399,16,1874,586,1911,686
1399,17,1986,586,2049,683
1399,18,1033,547,1074,668
1399,19,1590,572,1698,642
1399,20,1233,549,1281,639
1399,21,1459,513,1508,619
1399,22,1354,531,1414,611
1399,23,840,502,877,562
1399,24,974,492,1012,558
1399,25,1177,494,1221,556
1399,26,1508,491,1555,553
1399,27,1047,498,1091,552
1399,28,1236,491,1277,551
1399,29,1994,472,2070,550
1399,30,1405,491,1441,529
1400,0,893,1358,943,1526
1400,1,2056,1218,2103,1372
1400,2,679,1133,744,1277
1400,3,1296,897,1362,1009
1400,4,841,905,912,1006
1400,5,685,854,739,993
1400,6,968,866,1128,938
1400,7,1606,813,1686,908
1400,8,671,784,801,834
1400,9,1260,702,1373,806
1400,10,1406,605,1450,732
1400,11,1503,621,1572,722
1400,12,926,617,990,721
1400,13,2101,622,2176,713
1400,14,1292,633,1380,710
1400,15,1920,588,1995,687
1400,16,1874,586,1911,686
1400,17,1983,581,2047,684
1400,18,1031,540,1079,652
1400,19,1232,550,1279,639
1400,20,1588,566,1690,639
1400,21,1466,509,1512,617
1400,22,1357,530,1415,610
1400,23,841,503,876,560
1400,24,968,493,1014,560
1400,25,1512,496,1551,555
1400,26,1974,478,2070,552
1400,27,1236,492,1278,552
1400,28,1180,495,1224,550
1400,29,1048,499,1091,548
1400,30,1403,490,1441,531
1400,31,1555,479,1595,515
1401,0,875,1359,938,1516
1401,1,2030,1222,2125,1372
1401,2,680,1133,746,1275
1401,3,1308,897,1357,1023
1401,4,841,908,913,1011
1401,5,687,834,738,971
1401,6,959,848,1089,937
1401,7,1591,820,1677,917
1401,8,670,784,800,833
1401,9,1246,695,1348,796
1401,10,1406,603,1450,729
1401,11,1505,623,1577,727
1401,12,928,624,984,725
1401,13,2103,622,2176,713
1401,14,1291,622,1364,702
1401,15,1920,589,1992,687
1401,16,1874,584,1910,685
1401,17,1976,580,2044,684
1401,18,1575,552,1693,649
1401,19,1020,530,1057,648
1401,20,1232,551,1279,639
1401,21,1468,498,1511,616
1401,22,1355,530,1415,610
1401,23,841,503,877,561
1401,24,969,491,1010,560
1401,25,1235,489,1277,552
1401,26,1180,495,1224,549
1401,27,1512,496,1548,547
1401,28,1045,501,1084,545
1401,29,1968,486,2060,540
1401,30,1402,490,1440,530
1402,0,883,1342,937,1503
1402,1,677,1132,747,1274
1402,2,1306,903,1340,1020
1402,3,837,909,916,1003
1402,4,679,839,738,965
1402,5,1583,829,1666,936
1402,6,957,850,1046,930
1402,7,681,779,784,830
1402,8,1245,678,1323,797
1402,9,927,635,978,740
1402,10,1503,630,1570,728
1402,11,1404,597,1446,722
1402,12,2105,621,2177,713
1402,13,1296,613,1383,701
1402,14,1871,586,1909,685
1402,15,1967,578,2040,683
1402,16,1911,585,1982,682
1402,17,1577,542,1673,653
1402,18,1011,521,1053,645
1402,19,1232,551,1279,639
1402,20,1358,530,1411,614
1402,21,1470,493,1513,605
1402,22,839,503,876,560
1402,23,969,483,1009,558
1402,24,1236,490,1278,552
1402,25,1052,499,1089,546
1402,26,1184,496,1224,544
1402,27,1949,488,2046,542
1402,28,1513,488,1553,540
1402,29,1406,490,1444,531
1403,0,877,1340,935,1492
1403,1,670,1139,759,1259
1403,2,1304,907,1350,1018
1403,3,846,907,917,999
1403,4,680,841,730,967
1403,5,1573,841,1663,938
1403,6,947,844,1045,924
1403,7,682,779,783,830
1403,8,1228,679,1300,792
1403,9,918,653,978,751
1403,10,1511,628,1595,726
1403,11,1406,591,1449,722
1403,12,2105,620,2177,713
1403,13,1306,605,1389,698
1403,14,1913,585,1975,689
1403,15,1871,586,1908,685
1403,16,1587,613,1619,682
1403,17,1963,580,2033,681
1403,18,1573,556,1672,643
1403,19,1232,550,1279,638
1403,20,1010,516,1051,627
1403,21,1360,529,1414,611
1403,22,1474,495,1515,594
1403,23,839,503,877,562
1403,24,969,481,1006,555
1403,25,1236,490,1278,552
1403,26,1051,498,1108,545
1403,27,1944,495,2048,543
1403,28,1514,487,1551,538
1403,29,1186,496,1224,537
1403,30,1404,489,1441,532
1404,0,859,1332,932,1479
1404,1,675,1130,751,1269
1404,2,1301,903,1346,1022
1404,3,842,904,920,997
1404,4,679,829,719,964
1404,5,1576,845,1657,950
1404,6,937,826,1056,924
1404,7,1284,692,1334,831
1404,8,682,778,785,828
1404,9,910,655,965,766
1404,10,1229,663,1281,759
1404,11,1512,640,1609,724
1404,12,2105,621,2177,711
1404,13,1404,581,1452,703
1404,14,1311,601,1391,689
1404,15,1871,585,1908,687
1404,16,1908,585,1983,686
1404,17,1967,581,2035,680
1404,18,1577,538,1666,652
1404,19,1232,550,1280,638
1404,20,1005,513,1053,611
1404,21,1359,530,1412,610
1404,22,1476,495,1513,595
1404,23,841,504,877,560
1404,24,961,484,1005,555
1404,25,1236,490,1278,552
1404,26,1432,485,1471,548
1404,27,1932,498,2044,545
1404,28,1051,498,1109,545
1404,29,1514,490,1551,536
1404,30,1188,495,1227,533
1405,0,855,1331,933,1480
1405,1,675,1124,751,1271
1405,2,1299,903,1345,1024
1405,3,848,906,908,994
1405,4,663,821,711,961
1405,5,1584,849,1649,954
1405,6,932,806,1041,924
1405,7,682,774,784,824
1405,8,1284,664,1324,808
1405,9,903,675,956,791
1405,10,1222,645,1278,755
1405,11,1515,638,1613,725
1405,12,2105,622,2176,710
1405,13,1396,584,1452,701
1405,14,1314,603,1387,687
1405,15,1907,580,1982,687
1405,16,1870,586,1908,686
1405,17,1969,578,2035,686
1405,18,1572,555,1672,641
1405,19,1232,550,1280,637
1405,20,1361,530,1413,608
1405,21,1005,515,1041,602
1405,22,1476,495,1515,590
1405,23,839,504,877,560
1405,24,1237,490,1278,552
1405,25,961,479,1003,552
1405,26,1053,498,1107,549
1405,27,1428,490,1473,548
1405,28,1938,498,2039,543
1405,29,1188,494,1227,526
1406,0,849,1330,933,1478
1406,1,674,1124,754,1269
1406,2,1301,905,1346,1024
1406,3,835,904,910,1014
1406,4,1589,855,1646,966
1406,5,656,819,717,948
1406,6,929,801,1029,912
1406,7,683,775,805,825
1406,8,1288,667,1339,810
1406,9,892,696,950,803
1406,10,1211,627,1266,744
1406,11,1518,640,1616,726
1406,12,2105,621,2176,711
1406,13,1393,590,1454,701
1406,14,1980,577,2031,692
1406,15,1299,609,1388,685
1406,16,1870,585,1909,685
1406,17,1910,570,1984,684
1406,18,1577,549,1667,638
1406,19,1232,550,1279,636
1406,20,1361,528,1413,610
1406,21,1002,500,1037,599
1406,22,1471,487,1510,584
1406,23,1924,502,2027,561
1406,24,841,504,876,560
1406,25,1237,490,1277,552
1406,26,1053,498,1104,551
1406,27,960,480,1000,548
1406,28,1401,489,1438,530
1406,29,1190,494,1228,525
1406,30,1507,483,1551,522
1407,0,838,1320,922,1475
1407,1,673,1124,755,1268
1407,2,842,910,909,1016
1407,3,1302,909,1349,998
1407,4,1591,856,1645,964
1407,5,647,808,708,930
1407,6,911,806,1050,902
1407,7,684,775,804,825
1407,8,881,707,945,819
1407,9,1270,670,1347,812
1407,10,1195,620,1258,732
1407,11,1518,639,1617,725
1407,12,2107,621,2177,711
1407,13,1391,593,1456,703
1407,14,1982,574,2031,692
1407,15,1311,604,1387,690
1407,16,1900,557,1980,684
1407,17,1866,590,1909,684
1407,18,1233,551,1279,637
1407,19,1577,546,1665,632
1407,20,1359,527,1413,608
1407,21,1004,503,1041,586
1407,22,1473,491,1511,576
1407,23,1907,501,2017,563
1407,24,841,503,877,560
1407,25,1237,490,1277,551
1407,26,960,479,999,550
1407,27,1054,499,1104,548
1407,28,1404,489,1438,538
1407,29,1550,479,1595,519
1407,30,1513,484,1550,519
1408,0,811,1315,904,1466
1408,1,655,1283,739,1458
1408,2,673,1122,754,1265
1408,3,1291,918,1340,1029
1408,4,832,910,886,1023
1408,5,1599,855,1643,969
1408,6,639,795,701,923
1408,7,914,796,1019,902
1408,8,877,724,946,827
1408,9,683,777,806,823
1408,10,1261,653,1320,791
1408,11,1520,640,1615,724
1408,12,1184,615,1260,715
1408,13,2110,619,2173,710
1408,14,1389,594,1457,705
1408,15,1301,604,1382,696
1408,16,1993,577,2031,691
1408,17,1863,590,1907,684
1408,18,1901,569,1979,679
1408,19,1231,550,1279,637
1408,20,1578,543,1663,631
1408,21,1361,523,1413,607
1408,22,1001,502,1037,573
1408,23,1473,484,1512,570
1408,24,1896,508,1993,569
1408,25,841,503,877,565
1408,26,1055,497,1093,554
1408,27,959,475,999,553
1408,28,1237,491,1277,551
1408,29,1400,488,1441,537
1408,30,1548,480,1597,519
1409,0,815,1309,889,1471
1409,1,671,1126,756,1263
1409,2,1285,921,1338,1035
1409,3,842,913,910,1026
1409,4,1597,856,1640,974
1409,5,910,803,1042,899
1409,6,641,773,699,896
1409,7,872,733,930,839
1409,8,683,775,813,823
1409,9,1231,628,1298,763
1409,10,1527,637,1609,728
1409,11,1161,602,1236,710
1409,12,2106,619,2177,709
1409,13,1393,605,1460,708
1409,14,1304,602,1375,701
1409,15,1993,576,2031,693
1409,16,1867,589,1908,685
1409,17,1906,566,1981,680
1409,18,1231,551,1278,636
1409,19,1576,530,1663,626
1409,20,1359,523,1412,609
1409,21,1894,505,1984,572
1409,22,999,501,1040,569
1409,23,1470,489,1508,565
1409,24,841,503,876,562
1409,25,956,473,1002,554
1409,26,1059,497,1099,552
1409,27,1236,491,1276,551
1409,28,1404,490,1442,532
1409,29,1550,480,1595,519
1409,30,1517,486,1555,515
1410,0,819,1288,880,1447
1410,1,674,1150,731,1260
1410,2,1279,922,1338,1051
1410,3,853,909,910,1032
1410,4,1596,860,1640,977
1410,5,915,797,1023,899
1410,6,642,751,686,884
1410,7,851,744,919,852
1410,8,687,771,815,825
1410,9,1165,595,1273,747
1410,10,1527,637,1607,730
1410,11,1394,600,1457,714
1410,12,2111,618,2173,709
1410,13,1299,605,1379,707
1410,14,1996,575,2031,695
1410,15,1867,589,1909,685
1410,16,1905,568,1985,671
1410,17,1575,527,1665,626
1410,18,1356,527,1415,609
1410,19,1887,514,1967,572
1410,20,1000,502,1040,563
1410,21,840,503,877,560
1410,22,956,474,1004,557
1410,23,1466,495,1503,557
1410,24,1057,496,1100,551
1410,25,1236,490,1275,550
1410,26,1403,491,1443,530
1410,27,1545,481,1597,519
1411,0,815,1270,873,1430
1411,1,670,1124,760,1264
1411,2,852,913,914,1042
1411,3,1274,934,1346,1042
1411,4,1598,862,1640,981
1411,5,911,796,1021,898
1411,6,638,735,681,881
1411,7,842,758,916,865
1411,8,688,766,818,825
1411,9,1529,638,1606,732
1411,10,2112,615,2173,708
1411,11,1303,600,1376,704
1411,12,1389,593,1460,700
1411,13,1156,574,1220,698
1411,14,1997,557,2033,691
1411,15,1866,590,1909,684
1411,16,1901,570,1983,667
1411,17,1234,552,1280,631
1411,18,1587,560,1661,624
1411,19,1360,528,1414,608
1411,20,1851,523,1952,571
1411,21,840,503,877,559
1411,22,954,486,1005,557
1411,23,1006,499,1040,557
1411,24,1468,491,1501,552
1411,25,1061,498,1099,551
1411,26,1236,489,1276,550
1411,27,1200,493,1237,534
1411,28,1405,492,1446,528
1411,29,1543,482,1595,518
1412,0,808,1256,866,1424
1412,1,668,1125,765,1258
1412,2,850,922,919,1053
1412,3,1267,940,1350,1045
1412,4,1596,867,1641,984
1412,5,911,803,1024,893
1412,6,839,772,889,880
1412,7,642,718,679,856
1412,8,694,768,814,832
1412,9,1531,637,1604,735
1412,10,2112,616,2172,710
1412,11,1391,593,1457,705
1412,12,1302,609,1379,702
1412,13,1154,548,1204,686
1412,14,1865,593,1909,685
1412,15,1994,549,2038,681
1412,16,1897,565,1979,663
1412,17,1582,594,1617,657
1412,18,1234,552,1279,636
1412,19,1576,528,1662,625
1412,20,1359,527,1414,608
1412,21,1850,520,1942,573
1412,22,840,503,877,560
1412,23,943,492,1001,557
1412,24,1003,499,1034,555
1412,25,1061,497,1100,553
1412,26,1236,490,1275,551
1412,27,1474,487,1506,550
1412,28,1408,488,1443,539
1412,29,1199,493,1236,533
1412,30,1542,481,1594,519
1413,0,797,1243,856,1404
1413,1,672,1125,767,1256
1413,2,1263,944,1339,1053
1413,3,867,948,937,1042
1413,4,1603,868,1646,991
1413,5,595,815,672,943
1413,6,832,781,876,903
1413,7,900,812,1042,892
1413,8,694,767,805,839
1413,9,649,700,693,831
1413,10,1525,635,1605,737
1413,11,1411,605,1457,712
1413,12,2107,617,2174,711
1413,13,1303,602,1377,709
1413,14,1868,587,1909,685
1413,15,1158,595,1205,680
1413,16,2003,547,2040,669
1413,17,1908,571,1979,659
1413,18,1233,551,1279,636
1413,19,1569,533,1653,617
1413,20,1356,527,1419,609
1413,21,1834,521,1941,585
1413,22,840,504,877,560
1413,23,952,493,1005,557
1413,24,1237,490,1279,554
1413,25,1062,497,1100,553
1413,26,1470,490,1503,544
1413,27,1409,488,1439,541
1413,28,1545,480,1595,518
1414,0,583,1634,683,1808
1414,1,800,1231,855,1397
1414,2,673,1128,768,1254
1414,3,1262,954,1325,1067
1414,4,868,953,955,1054
1414,5,1598,873,1654,997
1414,6,571,789,645,933
1414,7,823,802,871,920
1414,8,899,810,1033,894
1414,9,701,769,809,839
1414,10,648,693,694,826
1414,11,1526,633,1601,739
1414,12,2113,615,2171,712
1414,13,895,579,940,708
1414,14,1389,594,1454,707
1414,15,1303,600,1379,702
1414,16,1868,587,1909,686
1414,17,1148,558,1195,672
1414,18,1912,561,1979,661
1414,19,2003,533,2043,654
1414,20,1232,552,1280,638
1414,21,1573,523,1636,636
1414,22,1359,526,1416,606
1414,23,1825,519,1923,596
1414,24,841,503,877,560
1414,25,954,496,1002,557
1414,26,1065,497,1100,556
1414,27,1237,490,1279,551
1414,28,1467,490,1500,541
1414,29,1408,490,1439,538
1414,30,1552,478,1598,522
1415,0,585,1640,649,1809
1415,1,791,1219,861,1379
1415,2,672,1125,769,1254
1415,3,1258,957,1323,1064
1415,4,867,972,948,1057
1415,5,1596,872,1664,1014
1415,6,582,809,655,948
1415,7,815,828,860,945
1415,8,897,813,1036,894
1415,9,704,772,809,843
1415,10,652,679,695,799
1415,11,1528,637,1599,749
1415,12,1391,599,1452,712
1415,13,2114,615,2170,712
1415,14,1302,601,1378,710
1415,15,1868,588,1910,686
1415,16,858,549,903,671
1415,17,1142,546,1189,667
1415,18,1902,556,1978,659
1415,19,1995,507,2038,640
1415,20,1232,552,1280,639
1415,21,1064,539,1119,636
1415,22,1565,530,1640,634
1415,23,1363,525,1417,607
1415,24,1810,522,1899,605
1415,25,838,505,876,559
1415,26,948,494,995,559
1415,27,1237,491,1280,551
1415,28,1464,489,1500,540
1415,29,1405,491,1438,536
1415,30,1550,479,1594,518
1416,0,579,1612,645,1810
1416,1,813,1205,851,1376
1416,2,672,1126,767,1257
1416,3,1331,940,1391,1083
1416,4,877,977,956,1075
1416,5,1247,968,1329,1069
1416,6,1592,894,1688,1012
1416,7,804,851,853,971
1416,8,886,821,1020,886
1416,9,709,765,812,851
1416,10,651,664,698,786
1416,11,1539,648,1601,765
1416,12,2113,614,2170,712
1416,13,1304,602,1377,709
1416,14,1390,594,1450,705
1416,15,1871,584,1910,687
1416,16,1149,527,1189,647
1416,17,1896,537,1976,647
1416,18,1553,522,1630,647
1416,19,837,519,884,647
1416,20,1027,525,1086,641
1416,21,1232,553,1280,637
1416,22,1988,505,2033,632
1416,23,1808,526,1900,620
1416,24,1360,525,1417,606
1416,25,946,494,998,560
1416,26,1237,490,1280,551
1416,27,1126,497,1167,550
1416,28,1463,490,1495,540
1416,29,1407,492,1440,535
1416,30,1553,479,1594,518
1417,0,604,1612,688,1780
1417,1,807,1193,853,1360
1417,2,673,1127,767,1258
1417,3,910,971,981,1099
1417,4,1241,967,1321,1075
1417,5,1600,905,1683,1019
1417,6,805,871,853,987
1417,7,677,785,740,918
1417,8,884,824,1011,886
1417,9,718,770,818,848
1417,10,666,641,706,777
1417,11,1541,651,1601,767
1417,12,1399,592,1453,720
1417,13,2115,613,2170,712
1417,14,1300,600,1378,703
1417,15,1871,585,1913,687
1417,16,992,531,1041,658
1417,17,833,528,893,650
1417,18,1552,523,1630,645
1417,19,1144,524,1190,639
1417,20,1232,552,1279,637
1417,21,1902,537,1972,632
1417,22,1793,526,1879,628
1417,23,1977,498,2029,626
1417,24,1363,526,1416,605
1417,25,1339,492,1394,558
1417,26,948,491,994,557
1417,27,1111,497,1153,553
1417,28,1239,491,1281,551
1417,29,1050,499,1090,539
1417,30,1458,489,1493,535
1417,31,1410,492,1444,530
1417,32,1555,479,1594,519
1418,0,801,1183,846,1348
1418,1,672,1129,767,1256
1418,2,911,993,1001,1113
1418,3,1232,977,1297,1079
1418,4,1609,920,1687,1037
1418,5,796,892,851,1007
1418,6,1291,859,1367,980
1418,7,680,786,735,917
1418,8,882,823,1007,887
1418,9,735,768,817,857
1418,10,1541,657,1605,774
1418,11,663,632,702,757
1418,12,2116,613,2170,712
1418,13,1397,591,1456,710
1418,14,1299,600,1378,703
1418,15,1870,589,1914,687
1418,16,992,527,1043,653
1418,17,836,532,901,651
1418,18,1790,520,1856,644
1418,19,1229,553,1283,637
1418,20,1548,514,1624,635
1418,21,1152,514,1196,624
1418,22,1362,528,1415,606
1418,23,1897,527,1966,606
1418,24,1973,486,2031,596
1418,25,1327,506,1379,568
1418,26,1104,501,1153,565
1418,27,944,489,986,555
1418,28,1237,491,1278,551
1418,29,1042,500,1085,537
1418,30,1456,488,1494,534
1418,31,1407,491,1442,530
1419,0,787,1167,850,1327
1419,1,674,1131,768,1254
1419,2,922,1010,1000,1120
1419,3,1228,986,1302,1083
1419,4,1618,932,1699,1054
1419,5,785,913,847,1032
1419,6,1251,812,1315,962
1419,7,682,780,734,919
1419,8,865,831,970,894
1419,9,734,767,817,859
1419,10,1549,669,1606,783
1419,11,656,622,696,749
1419,12,2116,612,2170,713
1419,13,1299,607,1381,705
1419,14,1392,597,1452,699
1419,15,1873,586,1916,686
1419,16,997,527,1038,650
1419,17,836,542,905,648
1419,18,1772,535,1841,646
1419,19,1234,552,1279,637
1419,20,1549,508,1624,632
1419,21,1153,518,1201,618
1419,22,1890,520,1963,611
1419,23,1363,528,1415,610
1419,24,1320,519,1366,574
1419,25,1104,501,1153,567
1419,26,942,486,985,556
1419,27,1967,487,2023,553
1419,28,1237,490,1279,552
1419,29,838,503,880,550
1419,30,1047,500,1091,539
1419,31,1456,486,1497,531
1419,32,1408,492,1445,528
1420,0,789,1155,848,1321
1420,1,674,1132,768,1254
1420,2,927,1005,1004,1132
1420,3,1211,992,1303,1087
1420,4,782,912,842,1067
1420,5,1627,933,1700,1063
1420,6,1183,827,1286,942
1420,7,682,779,725,913
1420,8,857,832,986,904
1420,9,733,767,819,858
1420,10,1557,692,1613,784
1420,11,655,614,698,728
1420,12,2116,611,2169,712
1420,13,1391,597,1448,698
1420,14,1303,607,1380,698
1420,15,1873,588,1915,686
1420,16,994,531,1045,653
1420,17,837,545,905,647
1420,18,1758,551,1849,645
1420,19,1234,552,1279,638
1420,20,1551,505,1617,631
1420,21,1153,514,1206,617
1420,22,1876,532,1950,616
1420,23,1364,528,1415,610
1420,24,1314,532,1362,586
1420,25,1103,508,1160,577
1420,26,937,466,986,552
1420,27,1235,490,1278,552
1420,28,840,503,881,550
1420,29,1045,499,1084,542
1420,30,1953,472,2014,541
1420,31,1456,487,1497,530
1420,32,1409,493,1447,525
1421,0,794,1143,849,1305
1421,1,668,1130,764,1259
1421,2,929,1025,1013,1146
1421,3,1211,996,1307,1091
1421,4,1641,951,1703,1077
1421,5,767,936,831,1065
1421,6,858,834,975,915
1421,7,679,779,727,905
1421,8,735,764,817,856
1421,9,1555,687,1619,798
1421,10,644,610,694,724
1421,11,2116,611,2170,712
1421,12,1392,596,1441,704
1421,13,1307,604,1389,699
1421,14,1876,588,1918,688
1421,15,996,526,1042,653
1421,16,841,545,905,647
1421,17,1747,555,1844,641
1421,18,1235,551,1281,638
1421,19,1548,494,1603,633
1421,20,1162,506,1210,612
1421,21,1365,529,1415,610
1421,22,1106,521,1156,604
1421,23,1315,506,1382,586
1421,24,1863,515,1924,582
1421,25,1943,456,2017,562
